Date_key,Full_date,Year,Month,Month_name,Week_number,Season,Is_rainy_season
20171113,2017-11-13,2017,11,November,46,Dry,False
20171114,2017-11-14,2017,11,November,46,Dry,False
20171115,2017-11-15,2017,11,November,46,Dry,False
20171116,2017-11-16,2017,11,November,46,Dry,False
20171117,2017-11-17,2017,11,November,46,Dry,False
20171118,2017-11-18,2017,11,November,46,Dry,False
20171119,2017-11-19,2017,11,November,46,Dry,False
20171120,2017-11-20,2017,11,November,47,Dry,False
20171121,2017-11-21,2017,11,November,47,Dry,False
20171122,2017-11-22,2017,11,November,47,Dry,False
20171123,2017-11-23,2017,11,November,47,Dry,False
20171124,2017-11-24,2017,11,November,47,Dry,False
20171125,2017-11-25,2017,11,November,47,Dry,False
20171126,2017-11-26,2017,11,November,47,Dry,False
20171127,2017-11-27,2017,11,November,48,Dry,False
20171128,2017-11-28,2017,11,November,48,Dry,False
20171129,2017-11-29,2017,11,November,48,Dry,False
20171130,2017-11-30,2017,11,November,48,Dry,False
20171201,2017-12-01,2017,12,December,48,Dry,False
20171202,2017-12-02,2017,12,December,48,Dry,False
20171203,2017-12-03,2017,12,December,48,Dry,False
20171204,2017-12-04,2017,12,December,49,Dry,False
20171205,2017-12-05,2017,12,December,49,Dry,False
20171206,2017-12-06,2017,12,December,49,Dry,False
20171207,2017-12-07,2017,12,December,49,Dry,False
20171208,2017-12-08,2017,12,December,49,Dry,False
20171209,2017-12-09,2017,12,December,49,Dry,False
20171210,2017-12-10,2017,12,December,49,Dry,False
20171211,2017-12-11,2017,12,December,50,Dry,False
20171212,2017-12-12,2017,12,December,50,Dry,False
20171213,2017-12-13,2017,12,December,50,Dry,False
20171214,2017-12-14,2017,12,December,50,Dry,False
20171215,2017-12-15,2017,12,December,50,Dry,False
20171216,2017-12-16,2017,12,December,50,Dry,False
20171217,2017-12-17,2017,12,December,50,Dry,False
20171218,2017-12-18,2017,12,December,51,Dry,False
20171219,2017-12-19,2017,12,December,51,Dry,False
20171220,2017-12-20,2017,12,December,51,Dry,False
20171221,2017-12-21,2017,12,December,51,Dry,False
20171222,2017-12-22,2017,12,December,51,Dry,False
20171223,2017-12-23,2017,12,December,51,Dry,False
20171224,2017-12-24,2017,12,December,51,Dry,False
20171225,2017-12-25,2017,12,December,52,Dry,False
20171226,2017-12-26,2017,12,December,52,Dry,False
20171227,2017-12-27,2017,12,December,52,Dry,False
20171228,2017-12-28,2017,12,December,52,Dry,False
20171229,2017-12-29,2017,12,December,52,Dry,False
20171230,2017-12-30,2017,12,December,52,Dry,False
20171231,2017-12-31,2017,12,December,52,Dry,False
20180101,2018-01-01,2018,1,January,1,Dry,False
20180102,2018-01-02,2018,1,January,1,Dry,False
20180103,2018-01-03,2018,1,January,1,Dry,False
20180104,2018-01-04,2018,1,January,1,Dry,False
20180105,2018-01-05,2018,1,January,1,Dry,False
20180106,2018-01-06,2018,1,January,1,Dry,False
20180107,2018-01-07,2018,1,January,1,Dry,False
20180108,2018-01-08,2018,1,January,2,Dry,False
20180109,2018-01-09,2018,1,January,2,Dry,False
20180110,2018-01-10,2018,1,January,2,Dry,False
20180111,2018-01-11,2018,1,January,2,Dry,False
20180112,2018-01-12,2018,1,January,2,Dry,False
20180113,2018-01-13,2018,1,January,2,Dry,False
20180114,2018-01-14,2018,1,January,2,Dry,False
20180115,2018-01-15,2018,1,January,3,Dry,False
20180116,2018-01-16,2018,1,January,3,Dry,False
20180117,2018-01-17,2018,1,January,3,Dry,False
20180118,2018-01-18,2018,1,January,3,Dry,False
20180119,2018-01-19,2018,1,January,3,Dry,False
20180120,2018-01-20,2018,1,January,3,Dry,False
20180121,2018-01-21,2018,1,January,3,Dry,False
20180122,2018-01-22,2018,1,January,4,Dry,False
20180123,2018-01-23,2018,1,January,4,Dry,False
20180124,2018-01-24,2018,1,January,4,Dry,False
20180125,2018-01-25,2018,1,January,4,Dry,False
20180126,2018-01-26,2018,1,January,4,Dry,False
20180127,2018-01-27,2018,1,January,4,Dry,False
20180128,2018-01-28,2018,1,January,4,Dry,False
20180129,2018-01-29,2018,1,January,5,Dry,False
20180130,2018-01-30,2018,1,January,5,Dry,False
20180131,2018-01-31,2018,1,January,5,Dry,False
20180201,2018-02-01,2018,2,February,5,Dry,False
20180202,2018-02-02,2018,2,February,5,Dry,False
20180203,2018-02-03,2018,2,February,5,Dry,False
20180204,2018-02-04,2018,2,February,5,Dry,False
20180205,2018-02-05,2018,2,February,6,Dry,False
20180206,2018-02-06,2018,2,February,6,Dry,False
20180207,2018-02-07,2018,2,February,6,Dry,False
20180208,2018-02-08,2018,2,February,6,Dry,False
20180209,2018-02-09,2018,2,February,6,Dry,False
20180210,2018-02-10,2018,2,February,6,Dry,False
20180211,2018-02-11,2018,2,February,6,Dry,False
20180212,2018-02-12,2018,2,February,7,Dry,False
20180213,2018-02-13,2018,2,February,7,Dry,False
20180214,2018-02-14,2018,2,February,7,Dry,False
20180215,2018-02-15,2018,2,February,7,Dry,False
20180216,2018-02-16,2018,2,February,7,Dry,False
20180217,2018-02-17,2018,2,February,7,Dry,False
20180218,2018-02-18,2018,2,February,7,Dry,False
20180219,2018-02-19,2018,2,February,8,Dry,False
20180220,2018-02-20,2018,2,February,8,Dry,False
20180221,2018-02-21,2018,2,February,8,Dry,False
20180222,2018-02-22,2018,2,February,8,Dry,False
20180223,2018-02-23,2018,2,February,8,Dry,False
20180224,2018-02-24,2018,2,February,8,Dry,False
20180225,2018-02-25,2018,2,February,8,Dry,False
20180226,2018-02-26,2018,2,February,9,Dry,False
20180227,2018-02-27,2018,2,February,9,Dry,False
20180228,2018-02-28,2018,2,February,9,Dry,False
20180301,2018-03-01,2018,3,March,9,Rainy,False
20180302,2018-03-02,2018,3,March,9,Rainy,False
20180303,2018-03-03,2018,3,March,9,Rainy,False
20180304,2018-03-04,2018,3,March,9,Rainy,False
20180305,2018-03-05,2018,3,March,10,Rainy,False
20180306,2018-03-06,2018,3,March,10,Rainy,False
20180307,2018-03-07,2018,3,March,10,Rainy,False
20180308,2018-03-08,2018,3,March,10,Rainy,False
20180309,2018-03-09,2018,3,March,10,Rainy,False
20180310,2018-03-10,2018,3,March,10,Rainy,False
20180311,2018-03-11,2018,3,March,10,Rainy,False
20180312,2018-03-12,2018,3,March,11,Rainy,False
20180313,2018-03-13,2018,3,March,11,Rainy,False
20180314,2018-03-14,2018,3,March,11,Rainy,False
20180315,2018-03-15,2018,3,March,11,Rainy,False
20180316,2018-03-16,2018,3,March,11,Rainy,False
20180317,2018-03-17,2018,3,March,11,Rainy,False
20180318,2018-03-18,2018,3,March,11,Rainy,False
20180319,2018-03-19,2018,3,March,12,Rainy,False
20180320,2018-03-20,2018,3,March,12,Rainy,False
20180321,2018-03-21,2018,3,March,12,Rainy,False
20180322,2018-03-22,2018,3,March,12,Rainy,False
20180323,2018-03-23,2018,3,March,12,Rainy,False
20180324,2018-03-24,2018,3,March,12,Rainy,False
20180325,2018-03-25,2018,3,March,12,Rainy,False
20180326,2018-03-26,2018,3,March,13,Rainy,False
20180327,2018-03-27,2018,3,March,13,Rainy,False
20180328,2018-03-28,2018,3,March,13,Rainy,False
20180329,2018-03-29,2018,3,March,13,Rainy,False
20180330,2018-03-30,2018,3,March,13,Rainy,False
20180331,2018-03-31,2018,3,March,13,Rainy,False
20180401,2018-04-01,2018,4,April,13,Rainy,False
20180402,2018-04-02,2018,4,April,14,Rainy,False
20180403,2018-04-03,2018,4,April,14,Rainy,False
20180404,2018-04-04,2018,4,April,14,Rainy,False
20180405,2018-04-05,2018,4,April,14,Rainy,False
20180406,2018-04-06,2018,4,April,14,Rainy,False
20180407,2018-04-07,2018,4,April,14,Rainy,False
20180408,2018-04-08,2018,4,April,14,Rainy,False
20180409,2018-04-09,2018,4,April,15,Rainy,False
20180410,2018-04-10,2018,4,April,15,Rainy,False
20180411,2018-04-11,2018,4,April,15,Rainy,False
20180412,2018-04-12,2018,4,April,15,Rainy,False
20180413,2018-04-13,2018,4,April,15,Rainy,False
20180414,2018-04-14,2018,4,April,15,Rainy,False
20180415,2018-04-15,2018,4,April,15,Rainy,False
20180416,2018-04-16,2018,4,April,16,Rainy,False
20180417,2018-04-17,2018,4,April,16,Rainy,False
20180418,2018-04-18,2018,4,April,16,Rainy,False
20180419,2018-04-19,2018,4,April,16,Rainy,False
20180420,2018-04-20,2018,4,April,16,Rainy,False
20180421,2018-04-21,2018,4,April,16,Rainy,False
20180422,2018-04-22,2018,4,April,16,Rainy,False
20180423,2018-04-23,2018,4,April,17,Rainy,False
20180424,2018-04-24,2018,4,April,17,Rainy,False
20180425,2018-04-25,2018,4,April,17,Rainy,False
20180426,2018-04-26,2018,4,April,17,Rainy,False
20180427,2018-04-27,2018,4,April,17,Rainy,False
20180428,2018-04-28,2018,4,April,17,Rainy,False
20180429,2018-04-29,2018,4,April,17,Rainy,False
20180430,2018-04-30,2018,4,April,18,Rainy,False
20180501,2018-05-01,2018,5,May,18,Rainy,False
20180502,2018-05-02,2018,5,May,18,Rainy,False
20180503,2018-05-03,2018,5,May,18,Rainy,False
20180504,2018-05-04,2018,5,May,18,Rainy,False
20180505,2018-05-05,2018,5,May,18,Rainy,False
20180506,2018-05-06,2018,5,May,18,Rainy,False
20180507,2018-05-07,2018,5,May,19,Rainy,False
20180508,2018-05-08,2018,5,May,19,Rainy,False
20180509,2018-05-09,2018,5,May,19,Rainy,False
20180510,2018-05-10,2018,5,May,19,Rainy,False
20180511,2018-05-11,2018,5,May,19,Rainy,False
20180512,2018-05-12,2018,5,May,19,Rainy,False
20180513,2018-05-13,2018,5,May,19,Rainy,False
20180514,2018-05-14,2018,5,May,20,Rainy,False
20180515,2018-05-15,2018,5,May,20,Rainy,False
20180516,2018-05-16,2018,5,May,20,Rainy,False
20180517,2018-05-17,2018,5,May,20,Rainy,False
20180518,2018-05-18,2018,5,May,20,Rainy,False
20180519,2018-05-19,2018,5,May,20,Rainy,False
20180520,2018-05-20,2018,5,May,20,Rainy,False
20180521,2018-05-21,2018,5,May,21,Rainy,False
20180522,2018-05-22,2018,5,May,21,Rainy,False
20180523,2018-05-23,2018,5,May,21,Rainy,False
20180524,2018-05-24,2018,5,May,21,Rainy,False
20180525,2018-05-25,2018,5,May,21,Rainy,False
20180526,2018-05-26,2018,5,May,21,Rainy,False
20180527,2018-05-27,2018,5,May,21,Rainy,False
20180528,2018-05-28,2018,5,May,22,Rainy,False
20180529,2018-05-29,2018,5,May,22,Rainy,False
20180530,2018-05-30,2018,5,May,22,Rainy,False
20180531,2018-05-31,2018,5,May,22,Rainy,False
20180601,2018-06-01,2018,6,June,22,Rainy,True
20180602,2018-06-02,2018,6,June,22,Rainy,True
20180603,2018-06-03,2018,6,June,22,Rainy,True
20180604,2018-06-04,2018,6,June,23,Rainy,True
20180605,2018-06-05,2018,6,June,23,Rainy,True
20180606,2018-06-06,2018,6,June,23,Rainy,True
20180607,2018-06-07,2018,6,June,23,Rainy,True
20180608,2018-06-08,2018,6,June,23,Rainy,True
20180609,2018-06-09,2018,6,June,23,Rainy,True
20180610,2018-06-10,2018,6,June,23,Rainy,True
20180611,2018-06-11,2018,6,June,24,Rainy,True
20180612,2018-06-12,2018,6,June,24,Rainy,True
20180613,2018-06-13,2018,6,June,24,Rainy,True
20180614,2018-06-14,2018,6,June,24,Rainy,True
20180615,2018-06-15,2018,6,June,24,Rainy,True
20180616,2018-06-16,2018,6,June,24,Rainy,True
20180617,2018-06-17,2018,6,June,24,Rainy,True
20180618,2018-06-18,2018,6,June,25,Rainy,True
20180619,2018-06-19,2018,6,June,25,Rainy,True
20180620,2018-06-20,2018,6,June,25,Rainy,True
20180621,2018-06-21,2018,6,June,25,Rainy,True
20180622,2018-06-22,2018,6,June,25,Rainy,True
20180623,2018-06-23,2018,6,June,25,Rainy,True
20180624,2018-06-24,2018,6,June,25,Rainy,True
20180625,2018-06-25,2018,6,June,26,Rainy,True
20180626,2018-06-26,2018,6,June,26,Rainy,True
20180627,2018-06-27,2018,6,June,26,Rainy,True
20180628,2018-06-28,2018,6,June,26,Rainy,True
20180629,2018-06-29,2018,6,June,26,Rainy,True
20180630,2018-06-30,2018,6,June,26,Rainy,True
20180701,2018-07-01,2018,7,July,26,Rainy,True
20180702,2018-07-02,2018,7,July,27,Rainy,True
20180703,2018-07-03,2018,7,July,27,Rainy,True
20180704,2018-07-04,2018,7,July,27,Rainy,True
20180705,2018-07-05,2018,7,July,27,Rainy,True
20180706,2018-07-06,2018,7,July,27,Rainy,True
20180707,2018-07-07,2018,7,July,27,Rainy,True
20180708,2018-07-08,2018,7,July,27,Rainy,True
20180709,2018-07-09,2018,7,July,28,Rainy,True
20180710,2018-07-10,2018,7,July,28,Rainy,True
20180711,2018-07-11,2018,7,July,28,Rainy,True
20180712,2018-07-12,2018,7,July,28,Rainy,True
20180713,2018-07-13,2018,7,July,28,Rainy,True
20180714,2018-07-14,2018,7,July,28,Rainy,True
20180715,2018-07-15,2018,7,July,28,Rainy,True
20180716,2018-07-16,2018,7,July,29,Rainy,True
20180717,2018-07-17,2018,7,July,29,Rainy,True
20180718,2018-07-18,2018,7,July,29,Rainy,True
20180719,2018-07-19,2018,7,July,29,Rainy,True
20180720,2018-07-20,2018,7,July,29,Rainy,True
20180721,2018-07-21,2018,7,July,29,Rainy,True
20180722,2018-07-22,2018,7,July,29,Rainy,True
20180723,2018-07-23,2018,7,July,30,Rainy,True
20180724,2018-07-24,2018,7,July,30,Rainy,True
20180725,2018-07-25,2018,7,July,30,Rainy,True
20180726,2018-07-26,2018,7,July,30,Rainy,True
20180727,2018-07-27,2018,7,July,30,Rainy,True
20180728,2018-07-28,2018,7,July,30,Rainy,True
20180729,2018-07-29,2018,7,July,30,Rainy,True
20180730,2018-07-30,2018,7,July,31,Rainy,True
20180731,2018-07-31,2018,7,July,31,Rainy,True
20180801,2018-08-01,2018,8,August,31,Rainy,True
20180802,2018-08-02,2018,8,August,31,Rainy,True
20180803,2018-08-03,2018,8,August,31,Rainy,True
20180804,2018-08-04,2018,8,August,31,Rainy,True
20180805,2018-08-05,2018,8,August,31,Rainy,True
20180806,2018-08-06,2018,8,August,32,Rainy,True
20180807,2018-08-07,2018,8,August,32,Rainy,True
20180808,2018-08-08,2018,8,August,32,Rainy,True
20180809,2018-08-09,2018,8,August,32,Rainy,True
20180810,2018-08-10,2018,8,August,32,Rainy,True
20180811,2018-08-11,2018,8,August,32,Rainy,True
20180812,2018-08-12,2018,8,August,32,Rainy,True
20180813,2018-08-13,2018,8,August,33,Rainy,True
20180814,2018-08-14,2018,8,August,33,Rainy,True
20180815,2018-08-15,2018,8,August,33,Rainy,True
20180816,2018-08-16,2018,8,August,33,Rainy,True
20180817,2018-08-17,2018,8,August,33,Rainy,True
20180818,2018-08-18,2018,8,August,33,Rainy,True
20180819,2018-08-19,2018,8,August,33,Rainy,True
20180820,2018-08-20,2018,8,August,34,Rainy,True
20180821,2018-08-21,2018,8,August,34,Rainy,True
20180822,2018-08-22,2018,8,August,34,Rainy,True
20180823,2018-08-23,2018,8,August,34,Rainy,True
20180824,2018-08-24,2018,8,August,34,Rainy,True
20180825,2018-08-25,2018,8,August,34,Rainy,True
20180826,2018-08-26,2018,8,August,34,Rainy,True
20180827,2018-08-27,2018,8,August,35,Rainy,True
20180828,2018-08-28,2018,8,August,35,Rainy,True
20180829,2018-08-29,2018,8,August,35,Rainy,True
20180830,2018-08-30,2018,8,August,35,Rainy,True
20180831,2018-08-31,2018,8,August,35,Rainy,True
20180901,2018-09-01,2018,9,September,35,Rainy,True
20180902,2018-09-02,2018,9,September,35,Rainy,True
20180903,2018-09-03,2018,9,September,36,Rainy,True
20180904,2018-09-04,2018,9,September,36,Rainy,True
20180905,2018-09-05,2018,9,September,36,Rainy,True
20180906,2018-09-06,2018,9,September,36,Rainy,True
20180907,2018-09-07,2018,9,September,36,Rainy,True
20180908,2018-09-08,2018,9,September,36,Rainy,True
20180909,2018-09-09,2018,9,September,36,Rainy,True
20180910,2018-09-10,2018,9,September,37,Rainy,True
20180911,2018-09-11,2018,9,September,37,Rainy,True
20180912,2018-09-12,2018,9,September,37,Rainy,True
20180913,2018-09-13,2018,9,September,37,Rainy,True
20180914,2018-09-14,2018,9,September,37,Rainy,True
20180915,2018-09-15,2018,9,September,37,Rainy,True
20180916,2018-09-16,2018,9,September,37,Rainy,True
20180917,2018-09-17,2018,9,September,38,Rainy,True
20180918,2018-09-18,2018,9,September,38,Rainy,True
20180919,2018-09-19,2018,9,September,38,Rainy,True
20180920,2018-09-20,2018,9,September,38,Rainy,True
20180921,2018-09-21,2018,9,September,38,Rainy,True
20180922,2018-09-22,2018,9,September,38,Rainy,True
20180923,2018-09-23,2018,9,September,38,Rainy,True
20180924,2018-09-24,2018,9,September,39,Rainy,True
20180925,2018-09-25,2018,9,September,39,Rainy,True
20180926,2018-09-26,2018,9,September,39,Rainy,True
20180927,2018-09-27,2018,9,September,39,Rainy,True
20180928,2018-09-28,2018,9,September,39,Rainy,True
20180929,2018-09-29,2018,9,September,39,Rainy,True
20180930,2018-09-30,2018,9,September,39,Rainy,True
20181001,2018-10-01,2018,10,October,40,Dry,False
20181002,2018-10-02,2018,10,October,40,Dry,False
20181003,2018-10-03,2018,10,October,40,Dry,False
20181004,2018-10-04,2018,10,October,40,Dry,False
20181005,2018-10-05,2018,10,October,40,Dry,False
20181006,2018-10-06,2018,10,October,40,Dry,False
20181007,2018-10-07,2018,10,October,40,Dry,False
20181008,2018-10-08,2018,10,October,41,Dry,False
20181009,2018-10-09,2018,10,October,41,Dry,False
20181010,2018-10-10,2018,10,October,41,Dry,False
20181011,2018-10-11,2018,10,October,41,Dry,False
20181012,2018-10-12,2018,10,October,41,Dry,False
20181013,2018-10-13,2018,10,October,41,Dry,False
20181014,2018-10-14,2018,10,October,41,Dry,False
20181015,2018-10-15,2018,10,October,42,Dry,False
20181016,2018-10-16,2018,10,October,42,Dry,False
20181017,2018-10-17,2018,10,October,42,Dry,False
20181018,2018-10-18,2018,10,October,42,Dry,False
20181019,2018-10-19,2018,10,October,42,Dry,False
20181020,2018-10-20,2018,10,October,42,Dry,False
20181021,2018-10-21,2018,10,October,42,Dry,False
20181022,2018-10-22,2018,10,October,43,Dry,False
20181023,2018-10-23,2018,10,October,43,Dry,False
20181024,2018-10-24,2018,10,October,43,Dry,False
20181025,2018-10-25,2018,10,October,43,Dry,False
20181026,2018-10-26,2018,10,October,43,Dry,False
20181027,2018-10-27,2018,10,October,43,Dry,False
20181028,2018-10-28,2018,10,October,43,Dry,False
20181029,2018-10-29,2018,10,October,44,Dry,False
20181030,2018-10-30,2018,10,October,44,Dry,False
20181031,2018-10-31,2018,10,October,44,Dry,False
20181101,2018-11-01,2018,11,November,44,Dry,False
20181102,2018-11-02,2018,11,November,44,Dry,False
20181103,2018-11-03,2018,11,November,44,Dry,False
20181104,2018-11-04,2018,11,November,44,Dry,False
20181105,2018-11-05,2018,11,November,45,Dry,False
20181106,2018-11-06,2018,11,November,45,Dry,False
20181107,2018-11-07,2018,11,November,45,Dry,False
20181108,2018-11-08,2018,11,November,45,Dry,False
20181109,2018-11-09,2018,11,November,45,Dry,False
20181110,2018-11-10,2018,11,November,45,Dry,False
20181111,2018-11-11,2018,11,November,45,Dry,False
20181112,2018-11-12,2018,11,November,46,Dry,False
20181113,2018-11-13,2018,11,November,46,Dry,False
20181114,2018-11-14,2018,11,November,46,Dry,False
20181115,2018-11-15,2018,11,November,46,Dry,False
20181116,2018-11-16,2018,11,November,46,Dry,False
20181117,2018-11-17,2018,11,November,46,Dry,False
20181118,2018-11-18,2018,11,November,46,Dry,False
20181119,2018-11-19,2018,11,November,47,Dry,False
20181120,2018-11-20,2018,11,November,47,Dry,False
20181121,2018-11-21,2018,11,November,47,Dry,False
20181122,2018-11-22,2018,11,November,47,Dry,False
20181123,2018-11-23,2018,11,November,47,Dry,False
20181124,2018-11-24,2018,11,November,47,Dry,False
20181125,2018-11-25,2018,11,November,47,Dry,False
20181126,2018-11-26,2018,11,November,48,Dry,False
20181127,2018-11-27,2018,11,November,48,Dry,False
20181128,2018-11-28,2018,11,November,48,Dry,False
20181129,2018-11-29,2018,11,November,48,Dry,False
20181130,2018-11-30,2018,11,November,48,Dry,False
20181201,2018-12-01,2018,12,December,48,Dry,False
20181202,2018-12-02,2018,12,December,48,Dry,False
20181203,2018-12-03,2018,12,December,49,Dry,False
20181204,2018-12-04,2018,12,December,49,Dry,False
20181205,2018-12-05,2018,12,December,49,Dry,False
20181206,2018-12-06,2018,12,December,49,Dry,False
20181207,2018-12-07,2018,12,December,49,Dry,False
20181208,2018-12-08,2018,12,December,49,Dry,False
20181209,2018-12-09,2018,12,December,49,Dry,False
20181210,2018-12-10,2018,12,December,50,Dry,False
20181211,2018-12-11,2018,12,December,50,Dry,False
20181212,2018-12-12,2018,12,December,50,Dry,False
20181213,2018-12-13,2018,12,December,50,Dry,False
20181214,2018-12-14,2018,12,December,50,Dry,False
20181215,2018-12-15,2018,12,December,50,Dry,False
20181216,2018-12-16,2018,12,December,50,Dry,False
20181217,2018-12-17,2018,12,December,51,Dry,False
20181218,2018-12-18,2018,12,December,51,Dry,False
20181219,2018-12-19,2018,12,December,51,Dry,False
20181220,2018-12-20,2018,12,December,51,Dry,False
20181221,2018-12-21,2018,12,December,51,Dry,False
20181222,2018-12-22,2018,12,December,51,Dry,False
20181223,2018-12-23,2018,12,December,51,Dry,False
20181224,2018-12-24,2018,12,December,52,Dry,False
20181225,2018-12-25,2018,12,December,52,Dry,False
20181226,2018-12-26,2018,12,December,52,Dry,False
20181227,2018-12-27,2018,12,December,52,Dry,False
20181228,2018-12-28,2018,12,December,52,Dry,False
20181229,2018-12-29,2018,12,December,52,Dry,False
20181230,2018-12-30,2018,12,December,52,Dry,False
20181231,2018-12-31,2018,12,December,1,Dry,False
20190101,2019-01-01,2019,1,January,1,Dry,False
20190102,2019-01-02,2019,1,January,1,Dry,False
20190103,2019-01-03,2019,1,January,1,Dry,False
20190104,2019-01-04,2019,1,January,1,Dry,False
20190105,2019-01-05,2019,1,January,1,Dry,False
20190106,2019-01-06,2019,1,January,1,Dry,False
20190107,2019-01-07,2019,1,January,2,Dry,False
20190108,2019-01-08,2019,1,January,2,Dry,False
20190109,2019-01-09,2019,1,January,2,Dry,False
20190110,2019-01-10,2019,1,January,2,Dry,False
20190111,2019-01-11,2019,1,January,2,Dry,False
20190112,2019-01-12,2019,1,January,2,Dry,False
20190113,2019-01-13,2019,1,January,2,Dry,False
20190114,2019-01-14,2019,1,January,3,Dry,False
20190115,2019-01-15,2019,1,January,3,Dry,False
20190116,2019-01-16,2019,1,January,3,Dry,False
20190117,2019-01-17,2019,1,January,3,Dry,False
20190118,2019-01-18,2019,1,January,3,Dry,False
20190119,2019-01-19,2019,1,January,3,Dry,False
20190120,2019-01-20,2019,1,January,3,Dry,False
20190121,2019-01-21,2019,1,January,4,Dry,False
20190122,2019-01-22,2019,1,January,4,Dry,False
20190123,2019-01-23,2019,1,January,4,Dry,False
20190124,2019-01-24,2019,1,January,4,Dry,False
20190125,2019-01-25,2019,1,January,4,Dry,False
20190126,2019-01-26,2019,1,January,4,Dry,False
20190127,2019-01-27,2019,1,January,4,Dry,False
20190128,2019-01-28,2019,1,January,5,Dry,False
20190129,2019-01-29,2019,1,January,5,Dry,False
20190130,2019-01-30,2019,1,January,5,Dry,False
20190131,2019-01-31,2019,1,January,5,Dry,False
20190201,2019-02-01,2019,2,February,5,Dry,False
20190202,2019-02-02,2019,2,February,5,Dry,False
20190203,2019-02-03,2019,2,February,5,Dry,False
20190204,2019-02-04,2019,2,February,6,Dry,False
20190205,2019-02-05,2019,2,February,6,Dry,False
20190206,2019-02-06,2019,2,February,6,Dry,False
20190207,2019-02-07,2019,2,February,6,Dry,False
20190208,2019-02-08,2019,2,February,6,Dry,False
20190209,2019-02-09,2019,2,February,6,Dry,False
20190210,2019-02-10,2019,2,February,6,Dry,False
20190211,2019-02-11,2019,2,February,7,Dry,False
20190212,2019-02-12,2019,2,February,7,Dry,False
20190213,2019-02-13,2019,2,February,7,Dry,False
20190214,2019-02-14,2019,2,February,7,Dry,False
20190215,2019-02-15,2019,2,February,7,Dry,False
20190216,2019-02-16,2019,2,February,7,Dry,False
20190217,2019-02-17,2019,2,February,7,Dry,False
20190218,2019-02-18,2019,2,February,8,Dry,False
20190219,2019-02-19,2019,2,February,8,Dry,False
20190220,2019-02-20,2019,2,February,8,Dry,False
20190221,2019-02-21,2019,2,February,8,Dry,False
20190222,2019-02-22,2019,2,February,8,Dry,False
20190223,2019-02-23,2019,2,February,8,Dry,False
20190224,2019-02-24,2019,2,February,8,Dry,False
20190225,2019-02-25,2019,2,February,9,Dry,False
20190226,2019-02-26,2019,2,February,9,Dry,False
20190227,2019-02-27,2019,2,February,9,Dry,False
20190228,2019-02-28,2019,2,February,9,Dry,False
20190301,2019-03-01,2019,3,March,9,Rainy,False
20190302,2019-03-02,2019,3,March,9,Rainy,False
20190303,2019-03-03,2019,3,March,9,Rainy,False
20190304,2019-03-04,2019,3,March,10,Rainy,False
20190305,2019-03-05,2019,3,March,10,Rainy,False
20190306,2019-03-06,2019,3,March,10,Rainy,False
20190307,2019-03-07,2019,3,March,10,Rainy,False
20190308,2019-03-08,2019,3,March,10,Rainy,False
20190309,2019-03-09,2019,3,March,10,Rainy,False
20190310,2019-03-10,2019,3,March,10,Rainy,False
20190311,2019-03-11,2019,3,March,11,Rainy,False
20190312,2019-03-12,2019,3,March,11,Rainy,False
20190313,2019-03-13,2019,3,March,11,Rainy,False
20190314,2019-03-14,2019,3,March,11,Rainy,False
20190315,2019-03-15,2019,3,March,11,Rainy,False
20190316,2019-03-16,2019,3,March,11,Rainy,False
20190317,2019-03-17,2019,3,March,11,Rainy,False
20190318,2019-03-18,2019,3,March,12,Rainy,False
20190319,2019-03-19,2019,3,March,12,Rainy,False
20190320,2019-03-20,2019,3,March,12,Rainy,False
20190321,2019-03-21,2019,3,March,12,Rainy,False
20190322,2019-03-22,2019,3,March,12,Rainy,False
20190323,2019-03-23,2019,3,March,12,Rainy,False
20190324,2019-03-24,2019,3,March,12,Rainy,False
20190325,2019-03-25,2019,3,March,13,Rainy,False
20190326,2019-03-26,2019,3,March,13,Rainy,False
20190327,2019-03-27,2019,3,March,13,Rainy,False
20190328,2019-03-28,2019,3,March,13,Rainy,False
20190329,2019-03-29,2019,3,March,13,Rainy,False
20190330,2019-03-30,2019,3,March,13,Rainy,False
20190331,2019-03-31,2019,3,March,13,Rainy,False
20190401,2019-04-01,2019,4,April,14,Rainy,False
20190402,2019-04-02,2019,4,April,14,Rainy,False
20190403,2019-04-03,2019,4,April,14,Rainy,False
20190404,2019-04-04,2019,4,April,14,Rainy,False
20190405,2019-04-05,2019,4,April,14,Rainy,False
20190406,2019-04-06,2019,4,April,14,Rainy,False
20190407,2019-04-07,2019,4,April,14,Rainy,False
20190408,2019-04-08,2019,4,April,15,Rainy,False
20190409,2019-04-09,2019,4,April,15,Rainy,False
20190410,2019-04-10,2019,4,April,15,Rainy,False
20190411,2019-04-11,2019,4,April,15,Rainy,False
20190412,2019-04-12,2019,4,April,15,Rainy,False
20190413,2019-04-13,2019,4,April,15,Rainy,False
20190414,2019-04-14,2019,4,April,15,Rainy,False
20190415,2019-04-15,2019,4,April,16,Rainy,False
20190416,2019-04-16,2019,4,April,16,Rainy,False
20190417,2019-04-17,2019,4,April,16,Rainy,False
20190418,2019-04-18,2019,4,April,16,Rainy,False
20190419,2019-04-19,2019,4,April,16,Rainy,False
20190420,2019-04-20,2019,4,April,16,Rainy,False
20190421,2019-04-21,2019,4,April,16,Rainy,False
20190422,2019-04-22,2019,4,April,17,Rainy,False
